review_id,title,year,user_review,user_suggestion;;;;;;;
"182,Spooky's Jump Scare Mansion,2017.0,""The only scary thing about this game is that the developers thought that slowly walking around opening doors with interjections of comically-horrendous jump scares every 10 minutes would somehow be playable. It's not.I originally played this game at a friend's, which meant I had to install the game on my own machine and play for 5 minutes in order to be eligible to write a review. I imagine the feeling is similar to that of visiting an uncle that abused you as a child. My non-masochistic nature screamed at me to stop, but I felt I had an obligation to bridge some of the unprecedented gap between the game's reviews and its quality."",0";;;;;;;
"183,Spooky's Jump Scare Mansion,2016.0,""The game has fun and spooky moments but most of the time is spend walking through the same rooms over and over again which makes it extremely boring. Every 100 rooms (=1floor), there are generally 2 or 3 stuff happening, a big room (which is actually multiple rooms) with spooky stuff, a monster running after you in the regular rooms near the end of the floor, and some notes left by some dude for you to read. Otherwise you're just walking through the same rooms over and over. Sometimes you think a room is important but it's actually just a regular room with nothing special. Oh and jump scares.But when you're not walking through the randomly chosen clone rooms the game has some good ideas.Hopefully it's free but the sections where nothing happens are so long that you're wondering if you're not paying the game with your time."",0";;;;;;;
184,Spooky's Jump Scare Mansion,2015.0,NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.NOPE.,1;;;;;;;
"185,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewSaw this a few days ago and went, well isn't that cute.  Downloaded it and played it till Floor 400.  All I have to say is Don't blink, Blink and your dead.  Those that have found the creature in question will understand."",1";" it's boring! The jumpscares are surprising, but end up just annoying quickly. The rooms appear random and that just kills any imersion that might have been building. I'm on floor 200, and I just don't care enough to finish."",0";;;;;;
"186,Spooky's Jump Scare Mansion,2016.0,""I really wish I could recomend this. It's free and omages classic horror in clever ways, but it commits the cardinal sin of horror";;;;;;;
"187,Spooky's Jump Scare Mansion,2016.0,""In amongst all the high profile games,theres this little gem.It's not really got a lot to do,but what it does do,it does extremely well.Really,the name says it all-Theres Spooky-the cute ghost who's doing her best to off you,theres Spooky's Mansion,in which she does her best to off you,and theres Jumpscares,in which she does her best to off you for real,by giving you a goddamn heart attack!To be honest,its probably one of the best games I've played for a long,long time-and I'll keep playing it,and if any more DLC comes out,I'll be getting that too.Spooky,if you're reading this,I'd divorce my wife and marry you,if you weren't trying to do your best to either kill me or drive me insane.WTH-I'd marry you anyway :)10 out of 10-I'd give it a 20,but Spooky keeps trying to off me :)Oh,btw,did I mention the best bit?It's free!-except for the dlc,but it's well worth getting that as well. "",1";;;;;;;
"188,Spooky's Jump Scare Mansion,2016.0,""Its a very slow burn of a game, but I'm not sure if there's actual payoff. After 300 rooms it just felt like this was a hallway simulator with a rare jump scare. You would think with a name like House of Jump Scares that it would have too many, but no, it doesn't really have too much of anything except hallways. Kudos on the horror pop culture references, but I'm not sure who this game is for. Its too cute to be spooky and too dark to be cute."",0";;;;;;;
"189,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewI have completed the game and got the bad ending.I've also gotten the other ending.This game starts out really terrifying, with the music and graphics. But it only gets worse, Monsters will start chasing you and sounds will creep you out. At points you are tested on various tasks of survival. There are many wonderful things I could talk about Spooky's. Specimen 4 is one of my favorite enemies in the entire game, the red bloody claws and calm behavior make her awesome.Spoiler warning:The late game really tests your patience and observance, stalkers, water monsters, long halls and very awkward corridors make the monsters who get faster later on more challenging. You will make mistakes ultimately leading to your death if you're not careful. Seriously! This game can get fairly challenging at points. I like it when games add challenge which the game lacked when it wasn't finished. The game is still fair once you know what you're doing. I also enjoyed the bad ending.Overall I find players may appreciate this game for what it is."",1";;;;;;;
"190,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewI played Until i got to the ink monster. When I got to it, I jumped,â™¥â™¥â™¥â™¥â™¥â™¥my pants, and closed the game.Back to candyland online for me.I loved it.10/10Why am I putting spaces between each sentence.Because It is 500spooky1000me"",1";;;;;;;
191,Spooky's Jump Scare Mansion,2017.0,â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–„â– â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–„â–ˆâ–ˆâ–„ â–‘â–‘â–‘â–‘â–‘( Í¡Â° ÍœÊ– Í¡Â°)â–‘â–‘â–‘â–‘â–‘â–€â–ˆâ–„ â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–€â–ˆ â–‘â–‘â–‘â–‘â–„â–„â–„â–ˆâ–ˆâ–€â–€â–€â–€â–„â–„â–„â–„â–„â–€â–€ â–‘â–‘â–‘â–ˆâ–€â–„â–„â–„â–ˆâ–‘â–€â–€ â–‘â–‘â–‘â–Œâ–‘â–„â–„â–„â–â–Œâ–€â–€â–€ â–„â–‘â–â–‘â–‘â–‘â–„â–„â–‘â–ˆâ–‘â–€â–€ â–€â–ˆâ–Œâ–‘â–‘â–‘â–„â–‘â–€â–ˆâ–€â–‘â–€ â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–„â–„â–â–Œâ–„â–„ â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–€â–ˆâ–ˆâ–ˆâ–€â–ˆâ–‘â–„ â–‘â–‘â–‘â–‘â–‘â–‘â–â–Œâ–€â–„â–€â–„â–€â–â–„ â–‘â–‘â–‘â–‘â–‘â–‘â–â–€â–‘â–‘â–‘â–‘â–‘â–‘â–â–Œ â–‘â–‘â–‘â–‘â–‘â–‘â–ˆâ–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–ˆ â–‘â–‘â–‘â–‘â–‘â–â–Œâ–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–ˆ â–‘â–‘â–‘â–‘â–‘â–ˆâ–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–â–Œ,1;;;;;;;
"192,Spooky's Jump Scare Mansion,2015.0,""Short review for a cute but short """"Spooky"""" horror game. Spooky's House of Jump Scares is a indie 1st person walking simulator, you take on the role of an historian on an expedition to explore a strange castle. After this you're given little to no explanation other than the odd notes found through the game. The game basically boils down to open door, proceed through room open next door. It gets old really, really fast. To keep things interesting, the game throws some new enemy types (which I honestly couldn't tell apart from the others) and they spice things up with the rooms. The biggest problem with this game is repetition, I think somewhere around 70-80% of rooms are always empty and are basically the same. It's really boring to be honest, and even the ocasional jump-scare won't impress you after you realise you spent 3-4 hours pressing E to proceed in a """"horror"""" game. It had some interesting ideas to it, but it's just too boring to play. I guess if they made the rooms more random it would have been ok, but eh. It still feels boring and bland to play, it's ok for the first 15-20 minutes but don't expect much to change.The good:Good audioDecent atmosphereThe Bad:Lackluster gameplayRepetitive roomsLack of variety overallBoringA 4/10 at best"",0";;;;;;;
"193,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewThis is a game that I would have spend $10 dollars to buy. First of all, it's a completely new concept for a horror game that completely blew my mind. Also, the variety of monsters in this game is superb, and all of them equally terrifying. I must say though, the puppet was the most terrifying since it reminded me of the weeping angels from Dr. Who (yes, I am a nerd, I know that.) Conclusion? Download the game! It's amazing, it's free, and an excellent horror experience! But if you prefer to watch other people play, check out my video below!https://www.youtube.com/watch?v=tgoi4LiiRcU&list=PLKMxTuqznyPMUQ-rVwcYgRiKgtHvF-b99&index=1 "",1";;;;;;;
194,Spooky's Jump Scare Mansion,2015.0,â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–ˆâ–€â–€â–‘â–‘â–ˆâ–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–„â–€â–€â–€â–€â–‘â–‘â–‘â–‘â–‘â–ˆâ–„â–„â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–ˆâ–‘â–ˆâ–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–â–‘â–‘â–‘ â–‘â–‘â–‘â–‘â–‘â–‘â–â–â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–„â–‘â–â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–ˆâ–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–„â–€â–€â–‘â–â–‘â–‘â–‘ â–‘â–‘â–‘â–‘â–„â–€â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–â–‘â–„â–„â–€â–‘â–‘â–‘â–‘ â–‘â–‘â–„â–€â–‘â–‘â–‘â–â–‘â–‘â–‘â–‘â–‘â–ˆâ–„â–€â–‘â–â–‘â–‘â–‘â–‘â–‘ â–‘â–‘â–ˆâ–‘â–‘â–‘â–â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–„â–‘â–ˆâ–‘â–‘â–‘â–‘â–‘ â–‘â–‘â–‘â–ˆâ–„â–‘â–‘â–€â–„â–‘â–‘â–‘â–‘â–„â–€â–â–‘â–ˆâ–‘â–‘â–‘â–‘â–‘ â–‘â–‘â–‘â–ˆâ–â–€â–€â–€â–‘â–€â–€â–€â–€â–‘â–‘â–â–‘â–ˆâ–‘â–‘â–‘â–‘â–‘ â–‘â–‘â–â–ˆâ–â–„â–‘â–‘â–€â–‘â–‘â–‘â–‘â–‘â–‘â–â–‘â–ˆâ–„â–„â–‘â–‘â–‘ â–‘â–‘â–€â–€â–‘â–„spookyâ–„â–‘â–â–„â–„â–„â–„â–€  â–‘â–‘â–‘â–‘â–‘â–‘house of jumpscares  â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘,0;;;;;;;
"195,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewIt's a great game with plenty of things to scare you. The scariest for me are the violent deer and that Deer God thing. The game would be better if it had full controller support. Other than that, it's perfect! It's startling, scary, and spine tingling. Not for the average gamer. Oh, and if you though Five Nights at Freddy's was bad, try this. Have fun!"",1";;;;;;;
"196,Spooky's Jump Scare Mansion,2016.0,""Just finished the game and while it does have quite an atmosphere to go on as well as the music, the game do become rather repetetive with the rooms. From what I understand the rooms that are not scripted are randomized and yield different results.The specimens were unique in their own ways, but they weren't too much of an issue once you understand how each work and can deal with them with rather ease.The stories that you learn throughout the game have no lasting appeal in the game, they happen and once you get past one it's over and is forgotten suddenly.Playing through the game by making it past 1000 rooms is not worth it, you're not rewarded with the endeavours you go through, it's basically just a non-standard game over anyway where you accomplish nothing, i.e., just a bad ending.On another note, it is indeed for free so you could give the game a go and see for yourself whether you'd like the game or not. This game, however, just isn't my cup of tea."",0";;;;;;;
"197,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewA great game. You don't expect too much out of a Free 2 play Indie game that's 250 MB big, but this game is incredibly fun and scary. As a so called """"horror enthusiast"""" I honestly have very few games I enjoyed playing more."",1";;;;;;;
